Make,Model,Variant,Ex-Showroom_Price,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range,Displacement_num,Power_num,Torque_num,Engine_Efficiency,Seating_Category,Price_Segment
Nissan,Terrano,Sport Edition,1235700,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1671 mm,4331 mm,1822 mm,SUV,5.0,17.1 km/litre,20.45 km/litre,20.45 km/litre,14.16 km/kg,1236 kg,5,205 mm,Ventilated Disc,Drum,Independent MacPherson Dual path Strut with coil spring,Torsion beam axle with coil springs & anti-roll bar,1560 mm,1567 mm,215/65R16,215/65R16,Hydraulic Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2673 mm,215/65R16,1,1,Not on offer,1,1,24 months /50000 Kms (whichever comes first),1,Internal,475 litres,1,1,1,Digital,Front,1,Front,1,2 years / 80000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,1764 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1461.0,85.0,200.0,0.05817932922655715,Small_Family,Premium
Tata,Safari Storme,2.2 Lx 4X2,1109005,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1855 mm,SUV,5.0,10.8 km/litre,14 km/litre,14 km/litre,14.16 km/kg,2000 kg,5,200 mm,Ventilated Disc,Drum,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Hydraulic Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2650 mm,235/70R16,1,Yes,CD Player with USB & Aux-in,1,1,3 years /100000 Kms (years/distance whichever comes first),1,Manual,981 litres,1,1,1,Digital,Front,1,Front & Rear,1,4 years /150000 Kms (years/distance whichever comes first),1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,10.8 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2505 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,17.2:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2179.0,150.0,320.0,0.06883891693437356,Family,Premium
Tata,Safari Storme,2.2 Ex 4X2,1335158,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5.0,10.8 km/litre,14 km/litre,14 km/litre,14.16 km/kg,2000 kg,5,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Hydraulic Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2650 mm,235/70R16,1,2,CD Player with USB & Aux-in,1,1,3 years /100000 Kms (years/distance whichever comes first),1,Manual,981 litres,1,1,1,Digital,Front,1,Front & Rear,1,4 years /150000 Kms (years/distance whichever comes first),1,"Internal, With Remote",Analog,Manual,Analog + Digital,1,10.8 meter,1,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Front Row,2555 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,3.7870289219982474,17.2:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2179.0,150.0,320.0,0.06883891693437356,Family,Premium
Tata,Safari Storme,2.2 Vx 4X2 Varicor 400,1479574,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5.0,10.8 km/litre,13 km/litre,14.1 km/litre,14.16 km/kg,2095 kg,6,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Electric Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2650 mm,235/70R16,1,3,CD Player with USB & Aux-in,1,1,3 years /100000 Kms (years/distance whichever comes first),1,Manual,981 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,4 years /150000 Kms (years/distance whichever comes first),1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2570 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Yes,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2179.0,156.0,400.0,0.0715924736117485,Family,Premium
Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,1643829,4.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,63 litres,Diesel,1922 mm,4655 mm,1965 mm,SUV,5.0,"13,93 km/litre",22 km/litre,14.1 km/litre,14.16 km/kg,2095 kg,6,200 mm,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,1580 mm,1550 mm,235/70R16,235/70R16,Electric Power,All Windows,Yes,Remote,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2650 mm,235/70R16,1,3,CD Player with USB & Aux-in,1,1,3 years /100000 Kms (years/distance whichever comes first),1,Manual,981 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,4 years /150000 Kms (years/distance whichever comes first),1,Internal,Analog,Manual,Analog + Digital,1,5.4 meter,1,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2650 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,Rake,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Yes,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2179.0,156.0,400.0,0.0715924736117485,Family,Premium
Mg,Hector,1.5L Style,1248000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Yes,Yes,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,Yes,2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Yes,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
Mg,Hector,2.0L Style,1348000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,17.41 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Yes,Yes,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,2000.0,168.0,350.0,0.084,Small_Family,Premium
Mg,Hector,2.0L Super,1448000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,17.41 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Yes,Yes,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Yes,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Yes,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,2000.0,168.0,350.0,0.084,Small_Family,Premium
Mg,Hector,2.0L Smart,1588000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,17.41 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Yes,Yes,Yes,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Yes,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,Yes,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Yes,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,2000.0,168.0,350.0,0.084,Small_Family,Premium
Mg,Hector,2.0L Sharp,1728000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,17.41 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,Yes,1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,2000.0,168.0,350.0,0.084,Small_Family,Premium
Mg,Hector,1.5L Super,1328000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Yes,Analog,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Yes,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
Mg,Hector,1.5L Super Hybrid,1388000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Yes,Analog,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
Mg,Hector,1.5L Sharp Hybrid,1628000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,Yes,1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
Mg,Hector,1.5L Smart Hybrid,1498000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Hybrid,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,14.16 km/kg,1785 kg,6,192 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Yes,All Windows,Yes,Smart Key,Yes,Analog,Yes,Yes,5.0,Fabric,Manual,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Yes,Manual,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Yes,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
Mg,Hector,1.5L Smart Dct,1568000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,13.96 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Yes,Yes,Yes,Yes,5.0,Fabric,DCT,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Manual,350 litres,1,1,1,Digital,Yes,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Manual,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag",1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Rear sensors with camera,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Electric Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,2.0,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
Mg,Hector,1.5L Sharp Dct,1718000,4.0,4.0,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1760 mm,4655 mm,1835 mm,SUV,5.0,12 km/litre,22 km/litre,23 km/litre,13.96 km/kg,1785 kg,6,192 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,1490 mm,1540 mm,185/60R15,185/60R15,Electric Power,All Windows,Yes,Smart Key,Digital,Analog,Analog,Yes,5.0,Fabric,DCT,2750 mm,185/60R15,1,Yes,CD Player with USB & Aux-in,1,1,2 years / Unlimited Kms,1,Internal,350 litres,1,1,1,Digital,Front & Rear,1,Front & Rear,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Automatic,Analog + Digital,1,5.2 meter,1,Driver & Front Passenger,Not Applicable,Fully automatic climate control,1,1,1,1,1,1,Normal,1,1,1,1,1,1,1,1,Yes,All Rows,2510 kg,Yes,1,1,1,1,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,1,1,1,1,1,Touch Sensitive,Multifunction Steering Wheel,1,1,Manual Adjustment,1,1,1,Cup Holders,1,1,1,2.4 PSI,Only front,1,1,1,1,1,1,"Revotron 1.2 L, BS6 Engine",1,1,1.793103448275862,1,1,200 ampere-hour,110 km/full charge,1500.0,141.0,250.0,0.094,Small_Family,Premium
